amount,transaction_type,location,receiver,device,country_code,hour,is_new_device,is_new_recipient,label
164792.51,TRANSFER,"Dubai, AE",New Recipient Ltd,Paycell kayıtlı cihaz,TR,5,0,1,PARA_AKLAMA
6739.97,ODEME,"Bursa, TR",Okul Ödemesi,Bilinmeyen iPhone,TR,13,1,1,SUPHELI_DAVRANIS
82301.64,TRANSFER,"Berlin, DE",Kira Ödemesi,Yeni cihaz,,2,1,0,HESAP_ELE_GECIRME
1309.1,FATURA,"İzmir, TR",Elektrik Fatura,Android bilinen cihaz,TR,14,0,0,TEMIZ
187686.93,TRANSFER,"Paris, FR",Kripto Exchange,iPhone 13 bilinen cihaz,TR,1,0,1,PARA_AKLAMA
49745.23,ODEME,"Berlin, DE",New Recipient Ltd,Bilinmeyen iPhone,,0,1,1,CALINTI_KART
327.27,FATURA,"Bursa, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,17,0,0,TEMIZ
1134.8,FATURA,"Manisa, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,15,0,0,TEMIZ
5417.04,FATURA,"İstanbul, TR",Aile Transferi,Android bilinen cihaz,TR,16,0,0,TEMIZ
221.6,ODEME,"Eskişehir, TR",Market Harcama,Android bilinen cihaz,TR,3,0,0,TEMIZ
1155.22,FATURA,"Bursa, TR",Market Harcama,Android bilinen cihaz,TR,16,0,0,TEMIZ
755.72,FATURA,"Eskişehir, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,19,0,0,TEMIZ
658.54,FATURA,"İzmir, TR",Okul Ödemesi,Android bilinen cihaz,TR,20,0,0,TEMIZ
3080.58,ODEME,"Manisa, TR",Market Harcama,Paycell kayıtlı cihaz,TR,18,0,0,TEMIZ
1560.38,ODEME,"Eskişehir, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,10,0,0,TEMIZ
62472.78,TRANSFER,"Ankara, TR",Global Trade,Unknown Android,TR,19,1,1,HESAP_ELE_GECIRME
53258.48,TRANSFER,"Manisa, TR",Global Trade,Paycell kayıtlı cihaz,,21,0,1,PARA_AKLAMA
122018.98,TRANSFER,"Manisa, TR",Global Trade,Web güvenilir tarayıcı,,11,0,1,PARA_AKLAMA
3201.57,FATURA,"Ankara, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,11,0,0,TEMIZ
2239.86,ODEME,"Ankara, TR",Market Harcama,Paycell kayıtlı cihaz,TR,19,0,0,TEMIZ
66.86,FATURA,"Bursa, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,15,0,0,TEMIZ
900.18,FATURA,"Eskişehir, TR",Sigorta Fatura,Android bilinen cihaz,TR,10,0,0,TEMIZ
202844.02,TRANSFER,"Dubai, AE",Kripto Exchange,Yeni web oturumu,TR,19,0,1,PARA_AKLAMA
188153.08,TRANSFER,"Ankara, TR",Yeni Alıcı,Yeni cihaz,,21,0,1,PARA_AKLAMA
65575.96,ODEME,"Dubai, AE",Global Trade,Unknown Android,TR,16,1,1,HESAP_ELE_GECIRME
400.28,FATURA,"Ankara, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,11,0,0,TEMIZ
13678.2,TRANSFER,"Eskişehir, TR",Kira Ödemesi,Android bilinen cihaz,TR,8,0,0,SUPHELI_DAVRANIS
1153.08,FATURA,"Bursa, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,21,0,0,TEMIZ
3580.71,FATURA,"Eskişehir, TR",Sigorta Fatura,Paycell kayıtlı cihaz,TR,18,0,0,TEMIZ
23411.79,ODEME,"İstanbul, TR",Aile Transferi,iPhone 13 bilinen cihaz,TR,19,1,1,SUPHELI_DAVRANIS
87558.65,ODEME,"Dubai, AE",Kira Ödemesi,Yeni cihaz,TR,0,1,1,HESAP_ELE_GECIRME
11816.38,ODEME,"Dubai, AE",Ulaşım,Yeni cihaz,,14,1,1,HESAP_ELE_GECIRME
4221.32,FATURA,"Bursa, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,9,0,0,TEMIZ
58105.17,TRANSFER,"Ankara, TR",New Recipient Ltd,Unknown Android,,4,1,1,PARA_AKLAMA
2020.25,FATURA,"İstanbul, TR",Elektrik Fatura,iPhone 13 bilinen cihaz,TR,17,0,0,TEMIZ
22998.08,CEKIM,"Manisa, TR",Ulaşım,Web güvenilir tarayıcı,TR,13,1,0,SUPHELI_DAVRANIS
2971.53,FATURA,"Ankara, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,11,0,0,TEMIZ
44083.92,CEKIM,"Bursa, TR",Market Harcama,Android bilinen cihaz,TR,19,0,0,SUPHELI_DAVRANIS
3839.22,FATURA,"İzmir, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,10,0,0,TEMIZ
3946.81,FATURA,"Bursa, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,19,0,0,TEMIZ
33405.83,CEKIM,"Tbilisi, GE",Global Trade,Paycell kayıtlı cihaz,TR,0,1,1,CALINTI_KART
5761.62,TRANSFER,"London, UK",Yeni Alıcı,Yeni web oturumu,TR,1,1,1,HESAP_ELE_GECIRME
93949.74,TRANSFER,"Dubai, AE",Kripto Exchange,iPhone 13 bilinen cihaz,TR,0,1,1,PARA_AKLAMA
3550.8,FATURA,"İzmir, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,13,0,0,TEMIZ
2985.96,FATURA,"Eskişehir, TR",Okul Ödemesi,iPhone 13 bilinen cihaz,TR,10,0,0,TEMIZ
890.86,ODEME,"Manisa, TR",Market Harcama,Web güvenilir tarayıcı,TR,18,0,0,TEMIZ
25498.57,TRANSFER,"Eskişehir, TR",Yeni Alıcı,Yeni web oturumu,,0,1,1,HESAP_ELE_GECIRME
21726.58,FATURA,"Amsterdam, NL",Offshore Services,iPhone 13 bilinen cihaz,TR,5,0,1,CALINTI_KART
50738.1,TRANSFER,"Paris, FR",Restoran,Bilinmeyen iPhone,,12,1,1,HESAP_ELE_GECIRME
36834.35,CEKIM,"Ankara, TR",Restoran,Paycell kayıtlı cihaz,,11,1,1,SUPHELI_DAVRANIS
40659.65,CEKIM,"İzmir, TR",Sigorta Fatura,Unknown Android,TR,23,1,0,SUPHELI_DAVRANIS
2642.39,ODEME,"Eskişehir, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,15,0,0,TEMIZ
132313.77,TRANSFER,"London, UK",Offshore Services,iPhone 13 bilinen cihaz,TR,5,1,0,PARA_AKLAMA
30095.64,TRANSFER,"Tbilisi, GE",Kripto Exchange,Yeni web oturumu,,0,1,1,HESAP_ELE_GECIRME
45047.76,ODEME,"Tbilisi, GE",Ulaşım,Unknown Android,,19,1,1,CALINTI_KART
73847.0,ODEME,"Bursa, TR",Kira Ödemesi,Yeni cihaz,,20,0,0,HESAP_ELE_GECIRME
3264.69,FATURA,"Bursa, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,15,0,0,TEMIZ
418.44,FATURA,"Bursa, TR",Okul Ödemesi,Android bilinen cihaz,TR,21,0,0,TEMIZ
27779.43,TRANSFER,"İzmir, TR",New Recipient Ltd,Web güvenilir tarayıcı,TR,15,0,0,SUPHELI_DAVRANIS
45730.0,FATURA,"London, UK",Yeni Alıcı,Yeni cihaz,,1,1,0,CALINTI_KART
2847.23,FATURA,"Eskişehir, TR",Sigorta Fatura,Paycell kayıtlı cihaz,TR,11,0,0,TEMIZ
114227.93,ODEME,"Berlin, DE",Offshore Services,Bilinmeyen iPhone,,1,1,0,CALINTI_KART
5867.59,ODEME,"Ankara, TR",Market Harcama,Android bilinen cihaz,TR,3,0,0,TEMIZ
63680.43,TRANSFER,"Paris, FR",Restoran,Yeni cihaz,TR,14,1,0,HESAP_ELE_GECIRME
1903.21,FATURA,"Ankara, TR",Okul Ödemesi,Android bilinen cihaz,TR,11,0,0,TEMIZ
3686.91,FATURA,"Bursa, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,16,0,0,TEMIZ
2084.24,FATURA,"Ankara, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,14,0,0,TEMIZ
1137.14,ODEME,"Eskişehir, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,8,0,0,TEMIZ
1320.53,ODEME,"İzmir, TR",Market Harcama,Paycell kayıtlı cihaz,TR,20,0,0,TEMIZ
1888.21,FATURA,"Eskişehir, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,18,0,0,TEMIZ
76274.97,TRANSFER,"Bursa, TR",Global Trade,Android bilinen cihaz,TR,12,0,1,PARA_AKLAMA
198470.99,TRANSFER,"Bursa, TR",Yeni Alıcı,Yeni cihaz,,0,0,1,PARA_AKLAMA
771.01,FATURA,"Eskişehir, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,5,0,0,TEMIZ
3382.57,ODEME,"İzmir, TR",Okul Ödemesi,Android bilinen cihaz,TR,8,0,0,TEMIZ
91386.29,TRANSFER,"İstanbul, TR",Offshore Services,Bilinmeyen iPhone,TR,4,0,1,PARA_AKLAMA
133487.82,TRANSFER,"Paris, FR",Kripto Exchange,iPhone 13 bilinen cihaz,,0,0,1,PARA_AKLAMA
6498.78,TRANSFER,"İzmir, TR",Market Harcama,Paycell kayıtlı cihaz,TR,11,0,0,TEMIZ
154767.23,TRANSFER,"Amsterdam, NL",New Recipient Ltd,Yeni cihaz,TR,8,0,1,PARA_AKLAMA
935.76,FATURA,"İzmir, TR",Telekom Fatura,Android bilinen cihaz,TR,14,0,0,TEMIZ
158.25,FATURA,"Manisa, TR",Telekom Fatura,Android bilinen cihaz,TR,9,0,0,TEMIZ
780.87,ODEME,"Eskişehir, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,18,0,0,TEMIZ
959.79,FATURA,"Bursa, TR",Okul Ödemesi,iPhone 13 bilinen cihaz,TR,9,0,0,TEMIZ
19906.48,ODEME,"Ankara, TR",Kripto Exchange,Unknown Android,TR,1,1,0,SUPHELI_DAVRANIS
1682.5,FATURA,"İstanbul, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,15,0,0,TEMIZ
489.6,FATURA,"Eskişehir, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,17,0,0,TEMIZ
2851.85,ODEME,"Manisa, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,20,0,0,TEMIZ
1454.72,FATURA,"Bursa, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,4,0,0,TEMIZ
2316.73,FATURA,"İstanbul, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,17,0,0,TEMIZ
588.91,FATURA,"Manisa, TR",Okul Ödemesi,Android bilinen cihaz,TR,8,0,0,TEMIZ
2261.81,FATURA,"İstanbul, TR",Okul Ödemesi,Android bilinen cihaz,TR,11,0,0,TEMIZ
42012.96,CEKIM,"Berlin, DE",Telekom Fatura,Unknown Android,TR,20,0,0,SUPHELI_DAVRANIS
117476.34,ODEME,"İstanbul, TR",Global Trade,Unknown Android,,18,0,0,CALINTI_KART
85831.28,CEKIM,"London, UK",Yeni Alıcı,Bilinmeyen iPhone,,3,1,1,CALINTI_KART
61361.76,TRANSFER,"İstanbul, TR",Kripto Exchange,Unknown Android,,11,1,1,HESAP_ELE_GECIRME
69699.0,ODEME,"Berlin, DE",Yeni Alıcı,Bilinmeyen iPhone,TR,2,1,0,HESAP_ELE_GECIRME
30157.61,FATURA,"Paris, FR",Kripto Exchange,Bilinmeyen iPhone,,5,1,1,CALINTI_KART
114797.72,FATURA,"London, UK",Kripto Exchange,Web güvenilir tarayıcı,,5,1,0,CALINTI_KART
41907.82,ODEME,"Dubai, AE",Offshore Services,Unknown Android,,1,1,0,CALINTI_KART
34484.38,TRANSFER,"Berlin, DE",Kripto Exchange,Yeni web oturumu,,13,1,1,SUPHELI_DAVRANIS
353.06,FATURA,"Ankara, TR",Okul Ödemesi,Android bilinen cihaz,TR,14,0,0,TEMIZ
250346.8,TRANSFER,"Manisa, TR",Offshore Services,Paycell kayıtlı cihaz,,8,0,0,PARA_AKLAMA
1117.11,FATURA,"İzmir, TR",Elektrik Fatura,Android bilinen cihaz,TR,15,0,0,TEMIZ
693.0,FATURA,"Eskişehir, TR",Sigorta Fatura,Android bilinen cihaz,TR,23,0,0,TEMIZ
6058.77,ODEME,"Bursa, TR",Ulaşım,iPhone 13 bilinen cihaz,TR,11,0,0,TEMIZ
3124.05,FATURA,"Eskişehir, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,20,0,0,TEMIZ
40179.62,CEKIM,"İstanbul, TR",Kira Ödemesi,Unknown Android,,1,0,1,SUPHELI_DAVRANIS
18015.91,ODEME,"Berlin, DE",Aile Transferi,Android bilinen cihaz,TR,16,1,1,SUPHELI_DAVRANIS
822.63,FATURA,"Manisa, TR",Telekom Fatura,Android bilinen cihaz,TR,16,0,0,TEMIZ
90260.46,ODEME,"İstanbul, TR",Offshore Services,Unknown Android,TR,23,1,0,HESAP_ELE_GECIRME
2002.86,FATURA,"Ankara, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,14,0,0,TEMIZ
14470.71,TRANSFER,"Dubai, AE",Yeni Alıcı,Bilinmeyen iPhone,,8,1,0,HESAP_ELE_GECIRME
4965.4,FATURA,"Ankara, TR",Okul Ödemesi,iPhone 13 bilinen cihaz,TR,16,0,0,TEMIZ
88755.81,ODEME,"Eskişehir, TR",Kira Ödemesi,Yeni web oturumu,TR,13,1,0,HESAP_ELE_GECIRME
82321.31,FATURA,"Paris, FR",Global Trade,iPhone 13 bilinen cihaz,,19,0,0,CALINTI_KART
1075.3,TRANSFER,"İzmir, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,18,0,0,TEMIZ
874.13,FATURA,"İzmir, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,20,0,0,TEMIZ
90278.97,FATURA,"London, UK",Kripto Exchange,iPhone 13 bilinen cihaz,TR,15,0,0,CALINTI_KART
3313.55,ODEME,"Eskişehir, TR",Telekom Fatura,Android bilinen cihaz,TR,17,0,0,TEMIZ
3234.91,FATURA,"İstanbul, TR",Okul Ödemesi,iPhone 13 bilinen cihaz,TR,18,0,0,TEMIZ
4442.94,ODEME,"İstanbul, TR",Okul Ödemesi,iPhone 13 bilinen cihaz,TR,16,0,0,TEMIZ
25162.95,TRANSFER,"Tbilisi, GE",Kripto Exchange,Yeni cihaz,TR,10,0,1,HESAP_ELE_GECIRME
1286.8,FATURA,"İzmir, TR",Okul Ödemesi,iPhone 13 bilinen cihaz,TR,16,0,0,TEMIZ
2231.6,FATURA,"İzmir, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,14,0,0,TEMIZ
239787.6,TRANSFER,"Manisa, TR",Yeni Alıcı,Bilinmeyen iPhone,,0,1,1,PARA_AKLAMA
45776.76,CEKIM,"Ankara, TR",New Recipient Ltd,Yeni web oturumu,,0,1,0,CALINTI_KART
77717.98,TRANSFER,"London, UK",Offshore Services,Unknown Android,TR,11,1,1,PARA_AKLAMA
1445.61,ODEME,"İstanbul, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,12,0,0,TEMIZ
3005.79,FATURA,"Ankara, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,19,0,0,TEMIZ
4485.93,FATURA,"Eskişehir, TR",Okul Ödemesi,Android bilinen cihaz,TR,19,0,0,TEMIZ
297.6,ODEME,"İstanbul, TR",Telekom Fatura,Android bilinen cihaz,TR,8,0,0,TEMIZ
3500.01,ODEME,"Manisa, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,18,0,0,TEMIZ
240284.68,TRANSFER,"Amsterdam, NL",New Recipient Ltd,Paycell kayıtlı cihaz,,20,0,1,PARA_AKLAMA
89259.89,ODEME,"İstanbul, TR",Yeni Alıcı,Unknown Android,TR,21,0,0,CALINTI_KART
2077.88,FATURA,"Eskişehir, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,12,0,0,TEMIZ
971.61,FATURA,"İstanbul, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,17,0,0,TEMIZ
9975.97,ODEME,"Amsterdam, NL",Kripto Exchange,Web güvenilir tarayıcı,,3,1,1,SUPHELI_DAVRANIS
2937.69,FATURA,"Bursa, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,9,0,0,TEMIZ
89192.47,TRANSFER,"Manisa, TR",New Recipient Ltd,Bilinmeyen iPhone,,18,0,1,PARA_AKLAMA
2938.64,ODEME,"Manisa, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,0,0,0,TEMIZ
4176.23,TRANSFER,"Eskişehir, TR",Okul Ödemesi,iPhone 13 bilinen cihaz,TR,17,0,0,TEMIZ
18137.24,CEKIM,"Tbilisi, GE",Kripto Exchange,Unknown Android,TR,23,0,1,CALINTI_KART
123.17,FATURA,"Eskişehir, TR",Sigorta Fatura,Paycell kayıtlı cihaz,TR,21,0,0,TEMIZ
3221.89,FATURA,"Ankara, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,17,0,0,TEMIZ
58.77,ODEME,"İzmir, TR",Elektrik Fatura,iPhone 13 bilinen cihaz,TR,11,0,0,TEMIZ
80922.06,ODEME,"Amsterdam, NL",Kira Ödemesi,Web güvenilir tarayıcı,,3,0,0,CALINTI_KART
241.13,FATURA,"İzmir, TR",Sigorta Fatura,Paycell kayıtlı cihaz,TR,15,0,0,TEMIZ
85698.92,ODEME,"Dubai, AE",Restoran,Yeni cihaz,TR,2,0,1,CALINTI_KART
2500.0,FATURA,"İzmir, TR",Market Harcama,Android bilinen cihaz,TR,14,0,0,TEMIZ
51730.92,TRANSFER,"London, UK",Kripto Exchange,iPhone 13 bilinen cihaz,,19,1,1,PARA_AKLAMA
176652.85,TRANSFER,"Tbilisi, GE",Kripto Exchange,Unknown Android,TR,23,0,1,PARA_AKLAMA
381.15,FATURA,"Eskişehir, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,18,0,0,TEMIZ
7731.76,ODEME,"İstanbul, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,3,0,0,TEMIZ
3529.91,FATURA,"İstanbul, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,20,0,0,TEMIZ
2396.81,FATURA,"Eskişehir, TR",Market Harcama,Web güvenilir tarayıcı,TR,8,0,0,TEMIZ
73418.17,TRANSFER,"Bursa, TR",Kripto Exchange,Paycell kayıtlı cihaz,TR,0,0,1,PARA_AKLAMA
63495.79,TRANSFER,"Tbilisi, GE",New Recipient Ltd,Yeni cihaz,,13,1,1,HESAP_ELE_GECIRME
59000.68,TRANSFER,"London, UK",Aile Transferi,Bilinmeyen iPhone,,3,1,0,HESAP_ELE_GECIRME
111428.85,CEKIM,"Amsterdam, NL",Ulaşım,Yeni web oturumu,,9,1,0,CALINTI_KART
18190.41,TRANSFER,"Paris, FR",Restoran,Bilinmeyen iPhone,,3,1,0,HESAP_ELE_GECIRME
22848.19,FATURA,"Tbilisi, GE",Yeni Alıcı,Bilinmeyen iPhone,TR,23,0,0,CALINTI_KART
3382.27,FATURA,"Manisa, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,10,0,0,TEMIZ
3972.82,FATURA,"İstanbul, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,10,0,0,TEMIZ
50258.97,TRANSFER,"London, UK",Offshore Services,Yeni web oturumu,,5,1,1,HESAP_ELE_GECIRME
561.27,ODEME,"Bursa, TR",Market Harcama,Web güvenilir tarayıcı,TR,19,0,0,TEMIZ
1792.52,ODEME,"Manisa, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,17,0,0,TEMIZ
291.72,FATURA,"Eskişehir, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,9,0,0,TEMIZ
8079.87,CEKIM,"Amsterdam, NL",Kira Ödemesi,Unknown Android,TR,1,1,0,CALINTI_KART
6548.37,ODEME,"İstanbul, TR",E-Ticaret,Paycell kayıtlı cihaz,TR,13,0,0,TEMIZ
520.32,ODEME,"Manisa, TR",Okul Ödemesi,Android bilinen cihaz,TR,19,0,0,TEMIZ
22924.45,TRANSFER,"Tbilisi, GE",Restoran,Android bilinen cihaz,TR,3,0,1,SUPHELI_DAVRANIS
42111.47,TRANSFER,"Bursa, TR",Offshore Services,Paycell kayıtlı cihaz,,19,1,1,PARA_AKLAMA
210575.94,TRANSFER,"Tbilisi, GE",Yeni Alıcı,iPhone 13 bilinen cihaz,,2,0,1,PARA_AKLAMA
88213.61,TRANSFER,"İzmir, TR",Yeni Alıcı,Yeni cihaz,TR,3,1,1,PARA_AKLAMA
76981.48,CEKIM,"Amsterdam, NL",Ulaşım,Android bilinen cihaz,,3,1,0,CALINTI_KART
2277.92,FATURA,"İstanbul, TR",Sigorta Fatura,Android bilinen cihaz,TR,10,0,0,TEMIZ
21650.04,TRANSFER,"Bursa, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,9,0,1,SUPHELI_DAVRANIS
26473.88,CEKIM,"Dubai, AE",Restoran,Paycell kayıtlı cihaz,TR,16,0,1,SUPHELI_DAVRANIS
13125.06,ODEME,"Paris, FR",Kira Ödemesi,Unknown Android,TR,0,1,1,HESAP_ELE_GECIRME
1308.94,ODEME,"Eskişehir, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,15,0,0,TEMIZ
1393.95,FATURA,"Manisa, TR",Elektrik Fatura,Android bilinen cihaz,TR,19,0,0,TEMIZ
3352.19,FATURA,"Eskişehir, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,12,0,0,TEMIZ
1749.78,FATURA,"İstanbul, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,18,0,0,TEMIZ
896.42,ODEME,"Ankara, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,15,0,0,TEMIZ
257670.04,TRANSFER,"Tbilisi, GE",Kripto Exchange,Android bilinen cihaz,TR,20,0,0,PARA_AKLAMA
92711.61,ODEME,"Tbilisi, GE",Kripto Exchange,Bilinmeyen iPhone,TR,4,1,1,HESAP_ELE_GECIRME
16691.8,ODEME,"Eskişehir, TR",Aile Transferi,iPhone 13 bilinen cihaz,,19,0,0,SUPHELI_DAVRANIS
26766.32,CEKIM,"İstanbul, TR",E-Ticaret,Bilinmeyen iPhone,,20,1,0,SUPHELI_DAVRANIS
22037.06,TRANSFER,"Berlin, DE",Ulaşım,Yeni cihaz,,15,1,0,HESAP_ELE_GECIRME
16094.55,ODEME,"Eskişehir, TR",Telekom Fatura,Yeni cihaz,TR,0,0,1,SUPHELI_DAVRANIS
4241.24,ODEME,"İstanbul, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,11,0,0,TEMIZ
94037.34,TRANSFER,"Amsterdam, NL",Aile Transferi,Yeni web oturumu,TR,16,1,1,HESAP_ELE_GECIRME
1351.71,FATURA,"Manisa, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,12,0,0,TEMIZ
4373.22,FATURA,"Manisa, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,19,0,0,TEMIZ
38142.25,TRANSFER,"Tbilisi, GE",Ulaşım,Unknown Android,,2,1,1,HESAP_ELE_GECIRME
1800.74,ODEME,"İstanbul, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,15,0,0,TEMIZ
11619.58,TRANSFER,"Berlin, DE",Yeni Alıcı,Bilinmeyen iPhone,,2,1,1,HESAP_ELE_GECIRME
12931.64,TRANSFER,"Dubai, AE",New Recipient Ltd,Paycell kayıtlı cihaz,TR,1,0,0,SUPHELI_DAVRANIS
125563.47,TRANSFER,"İstanbul, TR",Global Trade,Bilinmeyen iPhone,TR,0,0,1,PARA_AKLAMA
2137.22,FATURA,"İzmir, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,8,0,1,TEMIZ
1545.91,FATURA,"Ankara, TR",Telekom Fatura,Android bilinen cihaz,TR,17,0,0,TEMIZ
3676.05,ODEME,"İzmir, TR",Okul Ödemesi,Android bilinen cihaz,TR,16,0,0,TEMIZ
2836.72,FATURA,"Ankara, TR",Elektrik Fatura,iPhone 13 bilinen cihaz,TR,9,0,0,TEMIZ
3769.9,FATURA,"Ankara, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,14,0,0,TEMIZ
68159.71,TRANSFER,"İstanbul, TR",Yeni Alıcı,Yeni cihaz,TR,11,1,0,PARA_AKLAMA
2784.09,FATURA,"İzmir, TR",Elektrik Fatura,iPhone 13 bilinen cihaz,TR,10,0,0,TEMIZ
1530.08,FATURA,"Manisa, TR",Okul Ödemesi,Android bilinen cihaz,TR,18,0,0,TEMIZ
30743.87,ODEME,"Amsterdam, NL",New Recipient Ltd,Bilinmeyen iPhone,,20,1,0,HESAP_ELE_GECIRME
3882.55,FATURA,"Manisa, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,15,0,0,TEMIZ
3542.46,ODEME,"Ankara, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,12,0,0,TEMIZ
11642.04,TRANSFER,"İzmir, TR",E-Ticaret,Yeni web oturumu,TR,15,0,0,SUPHELI_DAVRANIS
1523.92,FATURA,"İstanbul, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,16,0,0,TEMIZ
52106.9,TRANSFER,"Berlin, DE",Kira Ödemesi,Yeni cihaz,,4,1,0,HESAP_ELE_GECIRME
23178.73,TRANSFER,"Amsterdam, NL",Yeni Alıcı,Yeni cihaz,TR,10,0,1,HESAP_ELE_GECIRME
3824.68,FATURA,"İzmir, TR",Okul Ödemesi,Android bilinen cihaz,TR,16,0,0,TEMIZ
116829.71,FATURA,"Berlin, DE",Aile Transferi,iPhone 13 bilinen cihaz,,14,1,0,CALINTI_KART
276.48,FATURA,"Manisa, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,17,0,0,TEMIZ
39948.6,ODEME,"İzmir, TR",Global Trade,Web güvenilir tarayıcı,TR,4,0,0,SUPHELI_DAVRANIS
93609.49,FATURA,"Manisa, TR",Yeni Alıcı,Yeni web oturumu,,15,0,0,CALINTI_KART
731.04,FATURA,"Ankara, TR",Sigorta Fatura,Android bilinen cihaz,TR,8,0,0,TEMIZ
1926.47,ODEME,"Eskişehir, TR",Market Harcama,Web güvenilir tarayıcı,TR,14,0,0,TEMIZ
112288.15,ODEME,"Eskişehir, TR",Kripto Exchange,Android bilinen cihaz,,0,1,1,CALINTI_KART
71631.61,TRANSFER,"Ankara, TR",E-Ticaret,Bilinmeyen iPhone,TR,21,1,1,HESAP_ELE_GECIRME
1929.15,ODEME,"Ankara, TR",Elektrik Fatura,iPhone 13 bilinen cihaz,TR,20,0,0,TEMIZ
160.24,ODEME,"İstanbul, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,17,0,0,TEMIZ
6428.1,TRANSFER,"Bursa, TR",Yeni Alıcı,Paycell kayıtlı cihaz,TR,2,1,0,SUPHELI_DAVRANIS
8385.67,ODEME,"Ankara, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,2,1,0,TEMIZ
1812.68,FATURA,"İzmir, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,19,0,0,TEMIZ
1514.34,FATURA,"Eskişehir, TR",Elektrik Fatura,Android bilinen cihaz,TR,23,0,0,TEMIZ
120975.14,TRANSFER,"Ankara, TR",Offshore Services,Paycell kayıtlı cihaz,TR,19,1,1,PARA_AKLAMA
663.95,FATURA,"İstanbul, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,10,0,0,TEMIZ
19221.81,TRANSFER,"London, UK",Okul Ödemesi,Yeni web oturumu,TR,18,1,1,SUPHELI_DAVRANIS
29805.1,ODEME,"İzmir, TR",New Recipient Ltd,Bilinmeyen iPhone,TR,23,0,0,SUPHELI_DAVRANIS
3524.15,FATURA,"Bursa, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,12,0,0,TEMIZ
